PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,BARRIO_WIKIDATA,COD-DISTRITO,DISTRITO,DISTRITO_WIKIDATA,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO
8876,CMSc Centro Municipal de Salud Comunitaria Latina,,Antes de acudir/ póngase en contacto teléfonico con el centro   Horario de verano: mañanas de 8 a 14 horas   Anticoncepción de urgencia. En periodo de verano/ le sugerimos se ponga en contacto teléfonico con el centro para asegurar su atención.  Vacunación: con cita previa,Metro: Alto de Extremadura Bus: 31 / 33 / 36 / 39 / 65 Bicicletas:  Servicio Bicimad/ para consultar la estación más cercana/ acceda al mapa de geolocalización de las estaciones.,Ámbito de influencia:   Distrito de Latina.  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación/ actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4234b6faa61c010VgnVCM1000000b205a0aRCRD,EXTREMADURA,PASEO,V,147,MADRID,MADRID,28011,2,Barrio de Puerta del Ángel,https://wikidata.org/entity/Q31142,10,Latina,https://wikidata.org/entity/Q794954,437283,4473479,4.04E+20,-3.70E+21,CITACIONES:  914 649 972 / 914 794 666,cmslatina@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades
148488,CMSc Centro Municipal de Salud Comunitaria Puente de Vallecas,,Antes de acudir/ póngase en contacto teléfonico con el centro   Horario de verano: mañanas de 8 a 14 horas y tardes de 14 a 20 horas  Anticoncepción de urgencia. En periodo de verano/ le sugerimos se ponga en contacto teléfonico con el centro para asegurar su atención.  Vacunación: con cita previa,Metro: Nueva Numancia Bus: 10 / 24 / 54 / 57 / 58 / 111 / 140 Bicicletas:  Servicio Bicimad/ para consultar la estación más cercana/ acceda al mapa de geolocalización de las estaciones.,Ámbito de influencia:   Distrito de Puente de Vallecas: Entrevías/ Palomeras Bajas/ Numancia/ San Diego/ Palomeras Altas/ Portazgo   Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación/ actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f759ac2e6481c010VgnVCM1000000b205a0aRCRD,CONCORDIA,CALLE,NUM,15,MADRID,MADRID,28053,2,San Diego,https://wikidata.org/entity/Q11946851,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,443512,4471842,4.04E+20,-3.71E+20,CITACIONES: 915 886 016 / 915 133 025,cmsvallecasp@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades
8872,CMSc Centro Municipal de Salud Comunitaria Salamanca Retiro,,Antes de acudir/ póngase en contacto teléfonico con el centro   Horario de verano: mañanas de 8 a 14 horas   Anticoncepción de urgencia. En periodo de verano/ le sugerimos se ponga en contacto teléfonico con el centro para asegurar su atención.  Vacunación: con cita previa,Metro: Velázquez (línea 9) y Nuñez de Balboa (líneas 4 y 5)  Autobús: 1/ 9/ 19/ 21/ 29/ 51/ 52/ 53 y 74 Bicicletas:  Servicio Bicimad/ para consultar la estación más cercana/ acceda al mapa de geolocalización de las estaciones.,Ámbito de influencia:   Distrito de Retiro: Pacífico/ Adelfas/ Estrella/ Ibiza/ Jerónimos/ Niño Jesús  Distrito de Salamanca: Recoletos/ Goya/ Fuente del Berro/ Guindalera/ Lista/ Castellana  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación/ actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b434b6faa61c010VgnVCM1000000b205a0aRCRD,NUÑEZ DE BALBOA,CALLE,V,40,MADRID,MADRID,28001,1,Recoletos,https://wikidata.org/entity/Q3814551,4,Salamanca,https://wikidata.org/entity/Q1773521,442103,4475356,4.04E+20,-3.75E+20,CITACIONES: 913 601 530 / 913 697 721,cmssalamancaretiro@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades
8871,CMSc Centro Municipal de Salud Comunitaria Salud Tetuán,,Antes de acudir/ póngase en contacto teléfonico con el centro   Horario de verano: mañanas de 8 a 14 horas y tardes de 14 a 20 horas Este centro permanecerá cerrado en turno de tarde:   14 de agosto    Anticoncepción de urgencia. En periodo de verano/ le sugerimos se ponga en contacto teléfonico con el centro para asegurar su atención.  Vacunación: con cita previa,Metro: Valdeacederas/ Plaza de Castilla  Bus: 42 / 49 / 124 Bicicletas:  Servicio Bicimad/ para consultar la estación más cercana/ acceda al mapa de geolocalización de las estaciones.,Ámbito de influencia:   Distrito de Chamartín: Barrios de Hispanoamérica / Nueva España y Castilla Distrito de Tetuán.  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación/ actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71734b6faa61c010VgnVCM1000000b205a0aRCRD,AGUILEÑAS,CALLE,V,1,MADRID,MADRID,28029,4,Almenara,https://wikidata.org/entity/Q2265427,6,Tetuán,https://wikidata.org/entity/Q1773540,441196,4479654,4.04E+21,-3.71E+21,CITACIONES: 915 886 675/ 915 886 689,cmstetuan@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades
4645539,CMSc Centro Municipal de Salud Comunitaria San Blas,,Antes de acudir/ póngase en contacto telefónico con el centro    Anticoncepción de urgencia. En periodo de verano/ le sugerimos se ponga en contacto teléfonico con el centro para asegurar su atención. Prueba rápida del VIH con cita previa:mañanas de 9 a 13 horas/ martes/ miércoles y jueves por la tarde de 15 a 19 horas.   Horario de verano: mañanas de 8 a 14 horas y tardes de 14 a 20 horas Este centro permanecerá cerrado en turno de tarde:   del 24 al 28 de julio  del 7 al 25 de agosto  del 1 al 4 de septiembre,Autobus: 38/ 48/ 153 Metro: San Blas Bicicletas:  Servicio Bicimad/ para consultar la estación más cercana/ acceda al mapa de geolocalización de las estaciones.,Ámbito de influencia: Barrios de Simancas/ Salvador/ Hellín/ Amposta/ Arcos y Rosas Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación/ actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=40b3b8facf715110VgnVCM1000000b205a0aRCRD,POBLADURA DEL VALLE,CALLE,V,13,MADRID,MADRID,28037,3,Amposta,https://wikidata.org/entity/Q11905392,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,447403,4475213,4.04E+21,-3.65E+21,CITACIONES: 917 609 656/47,,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades
8878,CMSc Centro Municipal de Salud Comunitaria Usera,,Atención a la ciudadanía con cita previa   Horario de verano: mañanas de 8 a 14 horas y tardes de 14 a 20 horas Este centro permanecerá cerrado en turno de tarde:   del 12 al 30 de julio  del 14 al 25 de agosto    Anticoncepción de urgencia. En periodo de verano/ le sugerimos se ponga en contacto telefónico con el centro para asegurar su atención.,Bus: 6 / 60 / 78 / 81 Metro: Plaza Elíptica Bicicletas:  Servicio Bicimad/ para consultar la estación más cercana/ acceda al mapa de geolocalización de las estaciones.,Ámbito de influencia:   Distrito de Usera: Orcasitas/ Orcasur/ San Fermín/ Almendrales/ Moscardó/ Zofío/ Pradolongo  Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación/ actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7934b6faa61c010VgnVCM1000000b205a0aRCRD,AVENA,CALLE,V,3,MADRID,MADRID,28026,6,El Zofío,https://wikidata.org/entity/Q71751,12,Usera,https://wikidata.org/entity/Q953368,439249,4469929,4.05E+20,-3.71E+21,CITACIONES: 914 609 850 / 914 607 200,cmsusera@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades
8877,CMSc Centro Municipal de Salud Comunitaria Vicálvaro,,Antes de acudir/ póngase en contacto teléfonico con el centro   Horario de verano: mañanas de 8 a 14 horas y tardes de 14 a 20 horas  Anticoncepción de urgencia. En periodo de verano/ le sugerimos se ponga en contacto teléfonico con el centro para asegurar su atención.  Vacunación: con cita previa,Metro: Vicálvaro Bus: 4 / 100 / 106 / 130/ E3 Bicicletas:  Servicio Bicimad/ para consultar la estación más cercana/ acceda al mapa de geolocalización de las estaciones.,Ámbito de influencia:   Distrito de Moratalaz: Pavones/ Horcajo/ Marroquina/ Media Legua/ Fontarrón/ Vinateros    Distrito de Vicálvaro: Casco Histórico de Vicálvaro/ Ambroz   Los programas marco de salud de abordaje prioritario que desarrollan los Centros Municipales de Salud Comunitaria son:  Alimentación/ actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1eb34b6faa61c010VgnVCM1000000b205a0aRCRD,CALAHORRA,CALLE,V,11,MADRID,MADRID,28032,1,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,19,Vicálvaro,https://wikidata.org/entity/Q589403,448180,4473179,4.05E+20,-3.63E+20,Citaciones: 917 602 401 / 917 753 260 / 917 753 262,cmsvicalvaro@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades
8873,CMSc Centro Municipal de Salud Comunitaria Villa de Vallecas,,Antes de acudir/ póngase en contacto teléfonico con el centro   Horario de verano: mañanas de 8 a 14 horas y tardes de 14 a 20 horas Este centro permanecerá cerrado en turno de tarde:   del 7 al 18 de agosto    Anticoncepción de urgencia. En periodo de verano/ le sugerimos se ponga en contacto teléfonico con el centro para asegurar su atención.  Vacunación: con cita previa,Metro: Villa de Vallecas Bus: 54 / 58 / 130 / 143 Bicicletas:  Servicio Bicimad/ para consultar la estación más cercana/ acceda al mapa de geolocalización de las estaciones.,Ámbito de influencia:   Distrito de Villa de Vallecas. Barrios:  Casco histórico de Vallecas Santa Eugenia Ensanche de Vallecas    Los programas marco de salud de abordaje prioritario que desarrollan los CMSc Centros Municipales de Salud Comunitaria son:  Alimentación/ actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64e34b6faa61c010VgnVCM1000000b205a0aRCRD,SIERRA GADOR,CALLE,V,68,MADRID,MADRID,28031,1,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,447199,4470097,4.04E+20,-3.74E+18,CITACIONES: 917 791 312 / 913 807 910,cmsvallecasv@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades
6017257,CMSc Centro Municipal de Salud Comunitaria Villaverde,,Antes de acudir/ póngase en contacto teléfonico con el centro   Horario de verano: mañanas de 8 a 14 horas y tardes de 14 a 20 horas Este centro permanecerá cerrado en turno de tarde:   del 19 de junio al 15 de septiembre    Anticoncepción de urgencia. En periodo de verano/ le sugerimos se ponga en contacto teléfonico con el centro para asegurar su atención.  Vacunación: con cita previa,Metro: Ciudad de los Ángeles salida calle Tertulia (L 3) Bus: 22/ 23/ 59/ 85/ 79 y 123 Renfe: Villaverde Bajo Bicicletas:  Servicio Bicimad/ para consultar la estación más cercana/ acceda al mapa de geolocalización de las estaciones.,Ámbito de influencia: Distrito Villaverde Barrios:  Villaverde Alto San Cristobal (San Cristobal de los Ángeles) Butarque (Nuevo Rosales) Los Rosales (Villaverde Bajo y El Espinillo) Los Ángeles (Ciudad de los Ángeles)  Los programas marco de salud de abordaje prioritario que desarrollan los CMSc Centros Municipales de Salud Comunitaria son:  Alimentación/ actividad física y salud Salud sexual y reproductiva Promoción de la salud en el ámbito educativo Envejecimiento activo y saludable Salud materno-infantil Prevención y control del consumo de tabaco Promoción de Salud Mental Desigualdades sociales en salud  Los que se desarrollan actualmente los puede consultar en la Página Web de Madrid Salud,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=df3d7f073900f210VgnVCM1000000b205a0aRCRD,FELICIDAD,AVENIDA,V,17,MADRID,MADRID,28041,4,Los Rosales,https://wikidata.org/entity/Q10319807,17,Villaverde,https://wikidata.org/entity/Q919536,441347,4467878,4.04E+20,-3.67E+20,Recepción: 914 80 49 39 / 915 88 92 60,cmsvillaverde@madrid.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/CentrosPrevencionEnfermedades
9164,Complejo Hospitalario Ruber Juan Bravo,,,Metro: Diego de León (líneas 4/ 5 y 6)/ Núñez de Balboa (línea 5 y 9).  Bus: 29/ 52.  Bicimad: Estaciones 144 (calle Juan Bravo/ 50) y 143 (calle Diego de León/ 52).  Aparcamiento: Díaz Porlier (60) calle Diego de León/ 64.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=91714b6faa61c010VgnVCM1000000b205a0aRCRD,JUAN BRAVO,CALLE,V,39,MADRID,MADRID,28006,5,Lista,https://wikidata.org/entity/Q4779,4,Salamanca,https://wikidata.org/entity/Q1773521,442513,4476005,4.04E+21,-3.68E+21,910 687 777 / 910 687 999,,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
11174884,Fundación Vianorte-Laguna,,,Metro: Laguna (línea 6).  Bus: 55.  Cercanías Renfe: Laguna (línea C5).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb7f5be190212710VgnVCM1000001d4a900aRCRD,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,CALLE,V,128,MADRID,MADRID,28047,3,Lucero,https://wikidata.org/entity/Q31162,10,Latina,https://wikidata.org/entity/Q794954,436609,4472480,4.05E+20,-3.69E+21,915 099 137,informa@lagunacuida.org,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
9133,Hospital Beata María Ana de Hermanas Hospitalarias,,,Metro: Sainz de Baranda (línea 6 y 9)/ O'Donnell (línea 6).  Bus: 143/ 156/ 2/ 30/ 56/ 15/ 215.  Bicimad: Estaciones 63 (calle Ibiza/ 62)/ 72 (calle Doctor Esquerdo/ 99).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=56211c7a2c61c010VgnVCM1000000b205a0aRCRD,DOCTOR ESQUERDO,CALLE,V,83,MADRID,MADRID,28007,3,Estrella,https://wikidata.org/entity/Q3773738,3,Retiro,https://wikidata.org/entity/Q2002296,443243,4474375,4.04E+21,-3.62E+20,914 097 423,,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
12025292,Hospital Cantoblanco,,,Renfe Cercanías: C4/ C4a/ C4b,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfbd707bf0c68810VgnVCM1000001d4a900aRCRD,COLMENAR VIEJO,CARRETERA,V,,MADRID,MADRID,28049,,El Goloso,https://wikidata.org/entity/Q10271137,,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,441197,4487855,4.04E+20,-3.72E+21,915 867 556 / 915 867 558,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios, 
9127,Hospital Carlos III,,,Metro: Barrio del Pilar (línea 9)  Bus: 126/ 64 127/ 132,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e8311c7a2c61c010VgnVCM1000000b205a0aRCRD,SINESIO DELGADO,CALLE,V,10,MADRID,MADRID,28029,5,La Paz,https://wikidata.org/entity/Q5869740,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,441011,4480715,4.04E+20,-3.61E+20,914 532 500,,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
9131,Hospital Central de la Cruz Roja San José y Santa Adela,,,Metro: Guzmán el Bueno (líneas 6/ 7)/ Cuatro Caminos (líneas 1/ 2/ 6)  Bus: 127/ 45/ C2/ F/ C1/ 44,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b411c7a2c61c010VgnVCM1000000b205a0aRCRD,REINA VICTORIA,AVENIDA,V,22,MADRID,MADRID,28003,1,Bellas Vistas,https://wikidata.org/entity/Q11908929,6,Tetuán,https://wikidata.org/entity/Q1773540,440051,4477637,4.04E+20,-3.62E+20,914 538 300,,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
9118,Hospital Central de la Defensa Gómez Ulla,,,Metro: Carabanchel (línea 5)  Bus: 17/ 35,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e511c7a2c61c010VgnVCM1000000b205a0aRCRD,EJERCITO,GLORIETA,V,1,MADRID,MADRID,28047,4,Aluche,https://wikidata.org/entity/Q31140,10,Latina,https://wikidata.org/entity/Q794954,436724,4471089,4.04E+20,-3.69E+20,914 222 000,hcdgomezulla@oc.mde.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
9104,Hospital Clínico San Carlos,,,Metro: Moncloa (líneas 3/ 6)/ Vicente Aleixandre (línea 6)/ Islas Filipinas (línea 7)  Bus: C2/ C1/ 12/ 44/ 82/ 132/ 1/ 62/ 138  Bicimad: Estación 244 (Calle Isaac Peral/ 44),,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=43811c7a2c61c010VgnVCM1000000b205a0aRCRD,PROFESOR MARTIN LAGOS,CALLE,V,2,MADRID,MADRID,28040,3,Ciudad Universitaria,https://wikidata.org/entity/Q3319235,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439012,4476800,4.04E+20,-3.68E+20,913 303 000 / 913 303 001,buzgen.hcsc@salud.madrid.org,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
11298560,Hospital de Emergencias Enfermera Isabel Zendal,,,Renfe Cercanías: Valdebebas (línea C1)  Bus: SE709/ BR1,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=159467d7b2cd6710VgnVCM2000001f4a900aRCRD,MANUEL FRAGA IRIBARNE,AVENIDA,V,2,MADRID,MADRID,28055,4,Timón,https://wikidata.org/entity/Q10382570,21,Barajas,https://wikidata.org/entity/Q807230,448461,4481639,4.04E+20,-3.75E+20,917 996 300,,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
9135,Hospital de la VOT de San Francisco de Asís,,,Metro: Puerta de Toledo (línea 5).  Bus: 148/ 3/ 60/ C1/  C2.  Bicimad: Estaciones 37 (plaza de San Francisco/ 5) y 45 (glorieta de la Puerta de Toledo/ 1)/ 38 (carrera de San Francisco/ 1).  Aparcamientos: Parking VOT (97)/ calle Ventosa/ La Latina (86)/ calle de Toledo/ Puerta Toledo (64)/ glorieta Puerta de Toledo con vuelta Capitán Salazar Martínez.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8dc11c7a2c61c010VgnVCM1000000b205a0aRCRD,SAN BERNABE,CALLE,V,13,MADRID,MADRID,28005,1,Palacio,https://wikidata.org/entity/Q2136510,1,Centro,https://wikidata.org/entity/Q1763376,439424,4473404,4.04E+19,-3.67E+19,910 791 516,info@hospitalvot.org,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
10131886,Hospital Doctor Rodríguez Lafora,,,Bus (interurbanos): 711/ 712/ 713/ 716/ 717/ 721/ 722/ 724/ 725/ 726 (todos ellos con salida en el intercambiador de Plaza de Castilla).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7efb00c34d907510VgnVCM2000001f4a900aRCRD,COLMENAR VIEJO,CARRETERA,V,,MADRID,MADRID,28049,,Valverde,https://wikidata.org/entity/Q31132,,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,441896,4481341,,,915 867 500,,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
9098,Hospital General Universitario Gregorio Marañón,,,Metro: O&amp/acute/Donnell (línea 6)  Bus: 143/ 156/ 2/ 30/ 56  Bicimad: Estación 63 (calle Ibiza/ 62),,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7a221c7a2c61c010VgnVCM1000000b205a0aRCRD,DOCTOR ESQUERDO,CALLE,V,46,MADRID,MADRID,28007,4,Ibiza,https://wikidata.org/entity/Q15249910,3,Retiro,https://wikidata.org/entity/Q2002296,443211,4474518,4.05E+19,-3.70E+18,915 868 000,gcomunicacion.hgugm@salud.madrid.org,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
7389333,Hospital Hestia Madrid,,,Cercanias C4B.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dbba2ff906b4410VgnVCM2000000c205a0aRCRD,M-607,CARRETERA,T,1600,MADRID,MADRID,28049,8,El Goloso,https://wikidata.org/entity/Q10271137,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,440721,4487960,4.04E+21,-3.71E+21,917 340 500,,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
9166,Hospital HLA Universitario Moncloa,,,Bus: 46/ 106/ 161/ A.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1dd04b6faa61c010VgnVCM1000000b205a0aRCRD,VALLADOLID,AVENIDA,V,83,MADRID,MADRID,28008,1,Casa de Campo,https://wikidata.org/entity/Q16302441,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,437763,4476097,4.04E+19,-3.75E+21,917 581 196 / 915 957 000,,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
9151,Hospital HM Nuevo Belén,,,Metro: Arturo Soria (línea 4).  Bus: 120/ 122/ 11/ 70.,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=32014b6faa61c010VgnVCM1000000b205a0aRCRD,JOSE SILVA,CALLE,V,7,MADRID,MADRID,28043,6,San Juan Bautista,https://wikidata.org/entity/Q165609,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444235,4478477,4.04E+20,-3.72E+20,917 444 100 / 800 088 050,atpaciente.hmb@hmhospitales.com,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
9099,Hospital Infantil Universitario Niño Jesús,,,Metro: Ibiza (línea 9)/ Sainz de Baranda (líneas 6/ 9)  Bus: 20/ 26/ 63/ 152/ C2/ C1/ 61  Bicimad: Estación 83 (calle Pío Baroja/ 10) / Estación 70 (Avenida Menéndez Pelayo/ 63),,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42621c7a2c61c010VgnVCM1000000b205a0aRCRD,MENENDEZ PELAYO,AVENIDA,V,65,MADRID,MADRID,28009,6,Niño Jesús,https://wikidata.org/entity/Q3773746,3,Retiro,https://wikidata.org/entity/Q2002296,442563,4473913,4.05E+20,-3.61E+20,915 035 900 (centralita),,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
9155,Hospital La Luz,,,Metro: Guzmán el Bueno (líneas 6 y 7).  Bus: 2/ 44  Bicimad: Estaciones 203 (calle General Ampudia/ 2)/ 256 (calle Beatriz de Bobadilla/ 2).,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2904b6faa61c010VgnVCM1000000b205a0aRCRD,MAESTRO ANGEL LLORCA,CALLE,V,8,MADRID,MADRID,28003,6,Vallehermoso,https://wikidata.org/entity/Q6122685,7,Chamberí,https://wikidata.org/entity/Q1763370,439450,4477295,4.04E+21,-3.71E+20,914 530 303,info.laluz@quironsalud.es,/contenido/entidadesYorganismos/CentrosAtencionMedica/HospitalesClinicasSanatorios
